fingerprint,mean_bw
sexytiem 882698B2CA1C3CC8B34751478BFB90CE84C72F36,21759.291430371773
MCMZLPI 45214EAF7727B1D71C641607A4B00DC485478DFA,21754.0197700063
noname C0F3C0EF81D84182379AA4CA5AD5A5289D011145,21704.992989918082
shitbox 1B91B86B67317A63636FE38ABE6C4E701A2B1A99,21699.58435727788
pkswitchtorronto 73F6BF45E14C72C47B8B3D3568F6FF195B967A15,21699.125000000004
king F4B2346C523615855ED00E4D59C7EF4E8B577EE3,21691.52040012602
ENiGMA 42B4F52C5B11E4D39855F654955425B0D5A0598B,21676.93029300567
Enos 8EB722FA1AE9DDE1914BC21FEA22819D4DE99DB4,21672.972117202266
m00t0r DC9E3C6576CC9A04AAE1C465210A972A722571A0,21665.469517958412
CalyxInstitute18 EDEDB8797873D340328B5FEDBD7744A7D1DF151F,21642.33026149968
AlGrothendieck 8E6EDA78D8E3ABA88D877C3E37D6D4F0938C7B9F,21618.05025204789
thorship 96DAFDCE92BA94E4CC95F8314AE48E272A702FDC,21616.729127284187
durin 635B59D010BC227ACADD46B2A30B26E18C679F9C,21614.954788909894
TorRelay268SGP 02B4E9E397BB18ADD286E41F69C784BF8118E270,21612.329867674856
ECHELON 76F3558CB26F41F89DEC685BAE666018B6AB808B,21611.436909262753
nodvrelay31 9A3876D36DE68C111289536D5466621632A601A7,21582.199354127286
niftyafricagiantrat 56850752096EE63711F99B2FA5A812477561697D,21524.85790800252
leenuts 7C2B1A1FB525D32EEE5093C8E90AE916E7EECAB0,21522.295447385004
Dutch04 5293A831F0EF51460B37B37C239BC975C077E920,21501.143667296787
Ui 8859E68A7C95BD5AB403F16DAD92681E184D3710,21493.602867044734
324partyvan 91BA193FB362FB7B6679A7A83A3050F3C44A5468,21462.615784499056
StaySafeUseMonero 372A38794527887333B52ED1D707609D808C0659,21450.7677221172
cybertwink 183C8C6727E2137AF278B3850AD5D9C2304B98C9,21447.312460617515
ULayerAssange 5AD3FB658E490BAD9515F363374AA41D65D31A02,21432.727945809704
DeiFlagellum 9FAF8915E2342CC43159DBEE9830DABCCD59B4B2,21398.61791115312
noipser 03DD9DA4E114D3BFE0603E9A0DA2419588B9C45B,21394.0693131695
ephemera 2F26D43258285FEB39E4320888DFAFA8A0D20E11,21393.23850031506
Devuno2 E5FD0AFD4222190D4789ED58120487717FA78EAC,21353.80867989918
nodvrelay33 609B75C390EDDFD4C433C61F57E79FE812C93022,21339.590185885318
Piratenpartei04 9C1E47FF205F349D69D569AE7ED15366A5554A46,21299.83372715816
shenanigans 263C8458DC5890949863C02196AFCE68E97BD7D2,21296.207151858845
torrresdemorte CDF364B175BCF63A903354E5F57764B4C341E232,21247.682971014492
clicker1 0AC4C4D8BCA8DA7BAE6BE3FEA87442E724353CBF,21206.849401386262
nonanet01 7335A5A83067AE1BDB073F2E00A3E3982FFFE23D,21190.914067422807
EpicKingdom 05A59BB0C71C4B4DB08D97618A3A93652090F1D3,21182.304426591054
phenix E75F651A8564FA2C4A2C3CF3E23E2C6C5F5C3956,21168.34215500945
Unnamed 6DE6F958407AA5DD267AD6647449C7D772A98945,21158.318289224953
Fission05 71539D1911ECB826069A4D156771AC4F9F4632A7,21155.30923125394
bruins 2067C8190A34529361CEA74FC2C92C7DBCCB074F,21145.075299306867
TorRelayParis8 826C9078E5322538A5F17097BA9F9448BCF8AEA0,21111.52299936988
UndergroundAirways E32ED3A610CFC9F65BC72D311DC1B3D989400D97,21109.021739130436
TorOrDie4privacyNET BD2A34ADE4E603A272FAAD23AEF389801BB223BB,21076.244959042215
nodvrelay29 1E1D8EBC57107DB55291542A20011F64147E2044,21072.13831127914
Piratenpartei00 1CD48F4ED0F1821FFBF1940802A13EEFD4C27502,21040.421392564585
Fission07 5D765770B4DB110D88787457978AB4008CF65CAC,21028.703764965343
GreateZtNinja A76038CEBB60AA8E6687C933D2B5C3E3DC52EF2C,21018.0118147448
ULayerWong D245C3E824456945C6759599CB8A0547135A066D,21006.81529615627
Ozigbo 73010D9C5A330C7D3E65057E88B871C4D5D233D5,20998.655324511656
niepokorny 1C2F0929A4A8D9661D83E70FDE96B61040ECA14D,20995.471329552613
TheLeonardNimoy 931C762DFA71CE05176AC1F3402D866B2A0C91EE,20954.70108695652
kaitlin 58332DDDA15415CB3D13F5ECA3D54BE961B8C458,20921.31253938248
FissionEx3 4FDDFAD51B24DDABB62FB59071F4DC421E76C685,20899.36735979836
DIEPARTEIistsehrgut 74876A4962E1B45016AD59F59470F8CD2AD15D73,20886.67438563327
DieYouRebelScum1 43AF24071B400911629D5BC9FC20DE335F9DFC00,20862.562539382485
Ukko 303509AB910EF207B7438C27435C4A2FD579F1B1,20820.261420919975
king E0D1BF1CA32318E24B6E37236EB862C67454325B,20806.712350346566
MyTor4U D5607ADD1FDDB657482E23F09AB173310C802590,20799.809940138624
Faravahar CF6D0AAFB385BE71B8E111FC5CFF4B47923733BC,20799.01890359168
cubieserver BAE10387321FDD3279EA44320720B919777FE640,20792.355229993696
sabotage 74C0C2705DB1192C03F19F7CD1BB234843B1A81F,20786.309310018903
Pivo 9BA1289CDCFD907B8D40A8AB12F36BE620DD4085,20784.526622558285
TykRelay07 3A901D1D97500D021E9BDD2A06BE5A846051CD0F,20772.49677063642
herlitzka A9F5135AE18C7E25C7C79117CD8C7619BFEB85ED,20771.334987397608
Allure F2D09EBC1F1BD97A7EEF896D015D6BB9C6874753,20742.78323881538
PiratenparteiH3rmi A690C6AA8102C027D297AF3401BFE16918CCF7A6,20710.707309388785
chikachanrelay 2AAA4A232F922530A5C98F07AA79E313F8AA859F,20679.157136105863
UK1h0stedt0r 0EEA0B924A7481EC0497304C2BEBD76E731B464C,20645.270478890987
HSLtor E43A346CB81DDF364B6FF68235AFADBA0E8692B8,20644.57514177694
AnonVerona D965C6E2089E3E61F5DBC6AD078C49480CF070E9,20620.80702583491
PilsBirne19TB 5AA1BAC174B0C96C5D7C97F0B10A1628356F7339,20581.453922495275
RSF12thMarch 3E50CBCA98A20F637BC4551FD4F132D062DB9A51,20580.067580340266
TorRelayFr 1686CBBAD62408437E56A576957E7086DFED8D3F,20559.30907372401
fastlane 5B1F0DAF378A1FAFCFD5FA9CDC66D1023DC0276E,20551.746534341524
fiedlerRelay17 FABA6394C790E96812D33689FAE90796FBA79AA8,20546.359483301825
Waldmeister3 34979DBD475FFED9CF6556E349DDEDEE69104345,20532.769848771266
CalyxInstitute01 E4D1F25DFBE484208866BA4A1A958B73127CB0AD,20506.754647132962
origan F46854EDACCD16828FEAAFC6C6EDDC07DDF04411,20488.78308128544
Machiavelli 114FB145113A8D53818F0BA9363DFBC81DC8447F,20473.75157529931
oldsilver 24CB705526AAB378BF9C8FB3CED042BB482C74E2,20471.943131695025
Hydra9 CB28925DA61069A43584030D2610471F1FFD4100,20462.715894770005
Enimal 0EB07340EF2D1608FC16F6268E1DA0C532EB3D11,20411.22211720227
l3v3lup 64E257D94E739278D5954CC820C9D7EAC4E7A7B7,20407.143037177062
heaney 06ABFC513FA71C7EE423DCC6ABF80F6B4A2FC1AC,20390.433601134217
Unnamed 7961C9991F022C8A363FD440CA395D47DB5D44D5,20383.215737240076
DFRI3 EC84E23249F74BFFBC82B4E63CDA295CCC0292A0,20376.87838689351
nibbana 025B66CEBC070FCB0519D206CF0CF4965C20C96E,20372.319313169504
reihl 7AB8B08DF8B90D108EFC37D74CA90A7B939A023D,20366.4127284184
nofun A466174AC4677869D6A2606BE01BF284279394CB,20355.254647132955
DKrelayasa3 7F5BE266ABDB3E704511589DAAC68D3B1B0B7FB2,20354.093730308756
nick E097884F1FF8B5A7CC84B9937526BE2084512B6C,20333.218966603654
coco 645DE9BF7A2E858F8A6B45F1F530371176D0238A,20292.874054820415
cyanocoraxyncas EE7CD2A763435C7006095BD167C790ABE5BC4DEA,20266.798361688725
DigiGesTor4e1 B5CED6834BEE8E38D2C62F00CCB6715F0440DA21,20262.68746061752
king 06C978710C363B3277BE793E24BA75B6DD0C66ED,20250.842155009454
p1onX01 3B6A8E4D7D35F4B24CEA06D73ADF8075A3D2BFF1,20246.49511657215
TorOrDie4privacyNET C7A016E1F85CF7DD73914AE40F55B7183D11B8FD,20229.879804662884
gapcoinclub1 7584319D0E19DAE85621223E2A22F92123EAB815,20227.34475425331
karfiol 96E095D5CDBFC3988DEB708EC155346472402C32,20218.430765595458
Piratenpartei5 60A9E1FE4D020383A4A0FE58E5950983D08D65E7,20207.08876811594
HassoBarks 2A0FAD3CA7A190C43D8ED7896727BD426E8C2EFA,20123.8434152489
TorRelay2019 79D86C6B0CF96C6485AE5D729002DAF8225D1252,20093.244722747324
Cygorg 1ADD9341344FC0B459D467A5E4351BB9A3CA16AA,20083.679269061122
karotte 4BFC9C631A93FF4BA3AA84BC6931B4310C38A263,20053.834593572778
c13chom 96787B12E3C39D4B7DD07B5A8BD1A6843561F316,20041.253780718336
TORPEDO FE3CB742E73674F1BC2382723209ECEE44AD4AEC,19986.751417769374
YankleRotaryEngine C14CE6C2145688B640EB6457F39C1C6E1DC684D4,19974.044423440457
TorRelayMPC 12D9DA539F47A5591FD53D92BA9BDDF8889689EC,19966.943998109637
Unnamed 43C83536DACCD110FF11E049A890064F6F87BEB2,19933.099637681156
cxx4freedom 361D33C96D0F161275EE67E2C91EE10B276E778B,19921.51149968494
FTF2020 A2305F159F94D1B924863EEBF77AD3FCAC87048E,19906.643194706998
cimmeria 1FBAE723F8186847E30EA1C03CCA3D4081D4E2F9,19906.560964083175
tor4ever4 C41107AF0BD6413E0DA614BC51F349A320F93301,19905.996455576562
zwiebelringXX DA4B488C2826DFBBD04D635DA1E71A2BA5B20747,19891.806340579707
Hyperloop 9CED9A02846592B3B1CEDF0D613760501E3B2927,19863.163516068053
CTFlyra D58EA597DE6D73EEF42AE841E645054E0091ACF3,19846.54095778198
friendlyminsky 79D110419709C4B3D1F92FC3CE121B5317DBE8B3,19844.731962822938
cxxnode2 F9A3542D5863CD665B7FF758E73DAD40832D0064,19840.32033711405
MasterOfDisaster 120F89D102F96647D2258166B3BB50CBFCEF20E3,19804.012287334594
8af34cb1 C9D02B1644BD47C136E379FDFAF4973D1A1CE07C,19790.99125708885
eunyeunrouting 82D544A72A107E4192A3CA1D649A696EB1FD02A5,19783.453134845622
DANCINGOASIS AF43E72B25EF10AA0BAEC059B4893FCB27E98FA6,19772.496376811592
noeudtor 43259D84C86E673AF6DF362F63682C67BFEAE0B0,19769.828922495275
Unnamed EBCBB6E003062FC12AE343844B2113AC959C69B3,19769.506773787016
AlanTuring 2BB85DC5BD3C6F0D81A4F2B5882176C6BF7ECF5A,19747.543557025834
HongGildong 4C438C18CEDB566A9E8F079CF6771700066D000F,19739.179269061122
daddycool B214C768C88BB08F017BE30CBB603939F3DDA661,19728.40122873346
RelayOnIt C81B6B1A13CC474700D0F3FCAE9533E2BAFAC3DD,19711.28008821676
ChickenPotPie 7CDA67E2A3C9DFFC9DFF5B89540CF79CF6698A00,19710.295447385
rucola C8AE26D4819504D0157AD4C5DE7D5A0A7E190D10,19685.389492753624
Enflurane D598E2865164AF6D9958FC9A37D825C283A80C3B,19677.91958097039
EmptyNickname 9C7F4B66A4C9F128004416B02F00C14A8E89FC4F,19677.253150598615
Default 5ABD06AA9E115DB348053703BF2750FF5500C70D,19671.931710775047
bigfin 5FE3E497426DA9205BF4DAE1E4417C1DD6BC03DD,19668.405875866414
Estienne0 8C0F8F7D67167DF99B23AC2042E0BDBEF4A5BA85,19665.20896345306
savanna 30D457317789E20449CBC12E02F5658FA23E0BEE,19632.242674858226
SecureHSC B1AA04B0F73A6CEDFFAF83C9C1E850DCD1307E70,19582.068604284814
relay2 053C847373A2F82106370DBB016B5E8A14DA9101,19572.0138626339
yeah 1C8F7D11744135BEBF42E615C3D2BA891D2C468F,19566.971723377443
nels94 8EF052033309D854D6206A4C30F17AD27C87893E,19565.348692501575
pasiphae C5115179DEBAF80A0FB59EBDA72A2A44CC4CEDC6,19515.0852236925
ASock 5099AA94537F2ECEB5E4F2B05E142BEC138076DA,19504.80647448015
CalyxInstitute19 E8663924FE2AAD4E081A17ED6976D0AE8010F47B,19489.509766855703
Icicle D1B1A550FEE3A05E71CA9080D14CCA3B746C0C17,19453.811830497794
Hakkapeliitta 35E98FB0B591DF3B357FFEDD3DADB10DAD027D7D,19450.045053560174
DefconFurs C9DF39AABF4E34309E04E1E56DB9FA6CF37AE140,19413.91729678639
bbkamy 5D995EC983ED3DF9DAABD32B9BF1540AFF42A457,19404.599322621296
QuintexAirVPN2 D33292FEDE24DD40F2385283E55C87F85C0943B6,19402.150283553874
DigiGesTor5e1 BCF55F865EE6EF17E25EFEAF851BC429F190B85D,19394.450456836796
Unnamed 5FFD4D289774A72CE87FD2F4B79CC566A5875442,19374.53347511027
DarknSpace BACCB07705B1BABE5C1B1AB48E23D9CF9F76DEEB,19372.21274417139
ATo 0C2C599AFCB26F5CFC2C7592435924C1D63D9484,19372.117753623188
BizNasty 2269C9905B04530E251186FAD6F56033654E5C99,19353.915563957155
Planetclaire60 E88F8E72100709E226F22DF6A50365480054ECD2,19352.478103339636
TVISION01 8DAF2CAF4BFB0DD56B51955A17599A9FB0E933D3,19348.446282293637
nickesrelay3 D65DB84BF1EB4DD225B9A1CD9CEFD87B595A30F5,19341.974480151228
Unnamed AFF320BA96E4338B61A008D2CA250FFE0E23B09C,19332.690532451168
summalummadooma 4E98AA295B7171996D18DD1F6A19F64AB4036B4A,19308.854836168877
Unnamed 92BBADCB0697F5EB1792C607EE2DC1C291A98ADC,19303.903591682418
Fission04 0B841CB70F9ED1FD0322C2BA2EB0D80420D87CFA,19293.97889098929
WodRelay BF3E9B97D3CE4099F73AA4BD70CA14B635FA3CEA,19282.456758034026
PERLURGroupCZKO AA0D4A275E3F1CDFFACF737470FCE9CA90D4D4FF,19278.626890359166
CaptainSonicPi D537E82FB9810B5F9DF57566E3F769F12CE55217,19274.648156899813
recodex F9910CE2A3E9D467FCDD9D5228695BA1827B010D,19269.594517958412
fiedlerRelay16 ADBDA412D33381A9F23368C91097550E2452A2EC,19265.780875866414
Umbra 5D74B357A86A86728E6D920DC6E1220E6FB25410,19260.429347826088
netw0rker D30EF4C7A071A2DA4E901E48984D45EB2BA24920,19253.519927536232
GoElephantGoGoGo 81D8BDAEB86E16AAEC2EB4A395A791E43A73C351,19244.62381852552
Hecker 348439F4A3D959E6D1481070DA81A135343419CB,19242.963689350978
Gu1nn3zzRelay 7C5C0E83CA290FFF6D5E30D9E0E3FFC9BAE0D0C5,19221.226764335224
FRNode1EddaiSu 3B4FA23831CC69C136418B0305381A5103A3B470,19205.705891619407
etam 68FFA5E36B952576F934E0C0942F3E67B2FD2115,19174.483538122244
dongusvondong E9A90B9FF0574410695BA5F5C8354368221A7114,19172.455891619407
silentrocket 7A32C9519D80CA458FC8B034A28F5F6815649A98,19171.26874606175
CanopoIT 13F7EAE731CA4600951986921E08ECAB9B1D2AF6,19166.792926906113
brattastic3 7ECF294C43DB959BDC0E7EFC913C3AC231DE7442,19152.068761814742
marla 9E4CC64C4F94C359D43C5BA09094323FDBEFD975,19137.208412098298
FuckBorisJohnson 4A10DC8D57F654F597A78F3774AF1F6243331861,19084.48070258349
BlickWinkel2 17921F4C005759F07E7D2D8007B69999388AAAE0,19083.31309073724
DETor02 FAA935B0BC3B4348CCBD3EBA95681AB51730977D,19067.773944549466
DigiGesTor3e3 1BDBE9C0F7034E6789A9BF7BED82BE2045F0F5B7,19064.26827347196
PowerRelay 88748052843CC93A02BE1D9E9B5B358AB3A104AA,19054.15816005041
SLOG 037B6C60DAD4DF32FDA29BF458D5C8C816AA8F3E,19041.685570258345
Alina 324E13FD795713BDD6E8B4DF02438742CA1FDBF1,19037.600031505983
PoochySloochy 1079E628FC6B0025656AC024F2D9975C441498CD,19028.689508506613
sanchez F959CBDE3403ED478355F6281B96D476684F416C,19005.969360428484
TorOrDie4privacyNET A751D8BEE222564B7BA657F74B6658836FF1AEEA,19002.23724007561
czechmate 6C333B5BDBA3DFE7A782E40CB970C271ABFED119,18995.140516698175
porthill D8A2D0080B0C73E1DC0EC9F33B497F64E5FB3F52,18983.37838689351
5b82I0IfxsHI7ekh 15AE6FFE0E245A820D4F74EA64B4C304EE555C1D,18962.700850661622
bahabugger 09B17D1CA0E85D9AC34D8BAA7FAADBE08EF7891D,18953.60050409578
Eliise02 D42EE874BD05EAF1EDFC4805E0F90B24D74C6B80,18944.874527410208
PissingAnus 988FEFAA993AE0BEBBFB24BD8E6C272798C61FBF,18928.04655009452
3735928559 A96DA63E4415E776FBFCCF3DA7154C804534B6E7,18917.446045998742
HORUS1 0C3D5E19E3C75B505C8ACD26F89DCA2DF970553E,18904.22629174543
LxcTorNode E1EEAA9167B40A367D9AB43033648800E9AE2E74,18903.267800882164
cl30p4tr4pi CFC15E40B39FCCB9C5B5CED3D2F184ADFBA2CC98,18873.637051039696
TorOrDie4privacyNET C7106F0C6A7CF0F592CBAFF7C79BD81153B1B5F5,18832.572148708252
esambayev B1D56058C14DED9A32A131CF48877DE5E48C440E,18830.99724322621
Wix AFF2FC5C6F793B6E147EB93C1897D6DDA49E54FD,18825.3729521109
UenoStation57 6222334659111D99DE9D26970ACC4022B290DFD0,18812.39083175803
nidermegator 836460C721577873AD1FF8AB000112A9360EB3A0,18802.286074354124
pr1v4cyple4s3 070F1026E65AD6F5E5DDDD604897DA98857CE3BE,18790.960853812223
mpan11 92A125B9AB491AFC084E4257B552D0FB56090CB3,18767.931947069945
Dunkelzahn 495985474F547B5D97ACB2941C7AED048D7E7E14,18767.198960302456
scurra 56781CCC9F6D29FEA148799AB588429C893A473C,18757.870667926905
mirra 6E25BF4AD7C146E2439A968DD4C29CE0F569AAB5,18754.109719596723
kohlrabi DE847D94E78B2E560AB87D272DC90192D3144F17,18751.45943604285
SaltiRelay 5A3E85C425BE30A4A48DF97F17D8BD1D147BDFB3,18723.21534341525
CalyxInstitute16 F68A76522D356F89BEC286889A3822250567BE2E,18710.83049779458
AccessNow006 65E6EB676633328ADE3BD3168A59134CDDD21E19,18698.43966603655
Jans 50586E25BE067FD1F739998550EDDCB1A14CA5B2,18692.865626969124
Futanari 57341CE990FDA541CC9E4500D39BD0DC5FD89DF8,18671.23290800252
Deedee 5B608B65CCADE018FA2C98D25F16A22963115916,18661.51047574039
nicetorbox3452234 532A08C500F5DA85D0C67D81CE2A13EB887E3427,18656.615311909263
CancerFighter DCFAA30AA50A62BE292EB7081EF3041339BBE30D,18656.60333963453
BlackLabsHelpTor 45D81A594C458BAA2AFADADC507B6C784EB68D63,18646.051512287337
lewttuip FA3948CA94CF0BCFE4D45453640B41FFE33CEEE3,18645.59656584751
rdpw AA97C4625B8B15124284065EDDB7FCCF3A47FF8A,18645.524889729048
TorStar A838296B9F01A9E2487BC3A25D5E5F2FB8A979FA,18638.47896975425
Venom13 EBB50442D1D826DBE9C61A9EE5E0A2CE44DD989A,18637.87555135476
Hack2G2 87D28EE0C993B250EF93DBE4D2CB0E30244D757C,18615.374763705106
Quintex49 EABC2DD0D47B5DB11F2D37EB3C60C2A4D91C10F2,18607.781978575927
ten07 692D261A37A39E319CD07B7680E6741CF477E712,18606.361216131063
noisygerman A25E49E879B23EDA09882ED99AFB93FBE6B5F605,18601.07734719597
DFRI0 DD8BD7307017407FCC36F8D04A688F74A0774C02,18595.330576559547
Unnamed 92CFE4F1B17703877DCD781F899E6C1994D61C14,18592.48172652804
itvara D03ECC92786B42005F57014F3C94439607FBC86B,18590.795289855072
1blupowered2 CA4E9DFE87DE87E502F3B503D07EC8EFCAEE2549,18585.377284183993
Lovegiver 7E0AE5C9FC09B569DC1FE3F7647577EDEFD1C639,18584.657608695652
tazzwei 4EF28F0ACBA7DB83F532CF649DB13A00C2F9FDF2,18562.106647763074
Isidore 430672CD7162FA88AB49D891C38567799F346333,18554.91981726528
ScarletNao 9C97E5840578697030ABFC7784442E32EFD8E91D,18551.430765595465
merecu 4A8F5221EECF30D5D12D5CD8312AE599CDD8C96E,18530.03654694392
jersey D39328D2EAE3816F9C5D5D1BB19D1C14E2E79482,18529.109877126655
PisMightBeSlow 56DF46DB6DD2AA879A9ACB7481E0367EE5523C4E,18526.865863264018
EntitaetNull 04115320D11E2583EC3F7F944AD2D419F9B84102,18526.01173597984
midgard D3E7862B568B8A81ECD95500E8EC76B279103A34,18513.845778197854
bigbrother23470 B1E2BB2C08FCEFD089550F7104E9A0C16032536D,18500.067265280402
cryonoxnet 451C144A35AAD47AF91FCE3021B4B982F6811335,18496.136263390043
PLUTO 94DB08EA8227BF3EDB43E78467858613659DDC7D,18484.643824826715
ArturoIT AF2C7A11D3C3F77F2C2C153608EEC938FA432DBA,18473.275834908633
fenchel 763B7D67A6B2D19B3E9EA57D1FBDC48F3B85B559,18459.53804347826
ididnteditheconfig 73FC0B222F8487F5EFFE397B26AF3950FD3B9EDA,18459.41398865785
jbone 7EAF9E55B9B40532AF2DB5B70392F30E5AA1C596,18435.927851291744
UenoStation59 9B8D08275C852A677E8C65E1DDA74431BE509B4C,18430.354599873972
solnettor 82E988DADF83051ECE69D64AFC47662788D8AA1F,18366.756301197227
ownzenfr2 7D96253FBD297AA82E2D1FBE538B057227E351F5,18360.259057971012
nick0815 8B384367EE627FA63DEF1D3A184C0E39D2B66E9A,18356.44588846881
PIAzrhexit 3F62F05E859D7F98B086F702A31F7714D566E49A,18356.359010712033
Fastnet 22BCD0DFD148209C9860C7F89907AB4DEE974A08,18350.82175488343
geek BA38C5688E103AE11F50D7188C8E5FDB4B0E5553,18312.18100189036
epsylonhost E5881C8B46052F2975B8FC1C84B7CC06070EFDA8,18311.96109010712
FissionEx4 3B4C5729F829CA2E895B81AF834A63DB336D0FFE,18292.78260869565
Unnamed 43DF5979E1FD37986EFAEB6B9DDCAE42D3FF81D7,18286.653591682418
rortor2 F004C51B7C3136D7DFC20469AA5329B8372A263A,18279.49897605545
dvorakftw C2B25596591E04E747A25D145E60ECDA4392C64D,18244.47211720227
orwell1 4BC874C290A1438E9FF3C684F1CAC2AC351A12EB,18235.082939508506
RegnalOrton 1C76E132B97EF0A03874647DE65BA7483469C27B,18202.48952425961
PinkiePieParty 3994E734DCD794479D1A60F4ABD3FC91CAA395EE,18200.505198487714
DKRelay 29DE7EE0866D4F4340AE0CFD72ADC3519F65461A,18185.95990863264
Fission02 937F201D2797314953F268D252F5C98D3FA9F71E,18169.931395715186
WonderWoman42 E5AA85FA69CDC31900C86E6427C7E5DE11DE9E2D,18167.08356962823
FriendlyExitNode F01E382DA524A57F2BFB3C4FF270A23D5CD3311D,18163.99779458097
TVISION02 52E018563FA31D13D6776E0897AF68AA3E21EA08,18158.770951480783
Goetze2 D6D8F7602AFC644127E8A523CAC4D042DA1CF2C5,18136.626890359166
chaosDelroth DD0C8EEC5CA402A9FA4478F10C31A440F71F6885,18123.80631695022
Bledo 6B0F75AA68B502A8C09B628E5F558B904103F47F,18095.882010081918
s2chrgrde 7494CB6B5C82725BAFB6C1084DC0A1BE76591B51,18079.28119092628
DigiGesTor4e2 BF1B662D1DA4E55F700C130AC58574B47FB7EB8E,18069.86720226843
zwewwlSE1 E409F30BFF353F7883F07DC4973DFB62361AD54F,18056.897644927536
mjay42 A687138C2CF38374E5727DD4934B7CB0FC8B86D7,18055.92328292376
quadhead BF0FB582E37F738CD33C3651125F2772705BB8E8,18049.05875866415
AllieRoscoe CD5CF125FED4BE5DA5F259F75AF3D4DD182C54D0,18013.298282923755
brattastic4 B3D56C1E0AD84BA93AF6DC533A8569C3D0E8A58B,18010.54080025205
sentinel 310658C091C4985F2F34DD5A4AB528D21B79A290,17998.73015122873
TangerineNao 52AB8767E130C3519920C77072E72F347979AAE9,17980.418084436045
PixlPowerPC 62A669CF65412F36D5E815DB35FDF2A8C8C673F9,17965.854993698802
FreedomPanda EFE48A6A2A02B68D1767C13B9646FA62EA8310B2,17965.602630749843
QuintexAirVPN29 A0DB820FEC87C0405F7BF05DEE5E4ADED2BB9904,17964.603024574666
Hairytrotter CDAF0B74C45FD5B1955198A8D92C8A518A53D07B,17957.631537492125
artikel5ev2 DC2191663DD4BAECB34F949CCAC3FDA004CE5BCE,17950.17139256459
bolard 987D0706D42070F1E2142A9FCCB56B3887808D34,17940.010712035288
endthefed C056D9887C999E8D9DB43CF300E1F73A7E0D1D74,17935.44565217392
Freebird31 F9246DEF2B653807236DA134F2AEAB103D58ABFE,17924.61444549464
caersidi 3BB34C63072D9D10E836EE42968713F7B9325F66,17923.83167926906
Unnamed 99339F3E68BCCC1391BF14C821D80766FE0C5956,17909.18084436043
relay F2D8A6CDED1F4BC42CA4B1164FB6C6644298BE1B,17898.643588531817
heHuffedAndHePuffed 2042F2A9A20B92F118445E933ACF29943DA23EF6,17892.64831442974
Fission11 929BB84A68198CE35E2F2828812840AF5C2CBC4A,17891.0675015753
CryoBBNx 461D6EA15966C7F99B43D37ADC116B5B8E47D130,17879.929899180843
beepbeep CF6996C68B9DF6E6E7BEC0913720DA6ECB8011D3,17854.373109640834
Himalaya2 C7C05B13890CE98A2EB4780F247EACB2EFA0C6E9,17843.840973534967
hunterwolf 6B13A2C3331FB5F8B37F0AEE9341D5CF1C21F3AD,17839.959908632638
literalchaos 9B78817CB71EDA77186B54195E34B5A5DD1AA45A,17834.914697542532
coTor 90C1E8DDD33EADEB67ADA88C0E13698FF878AE51,17820.762129804665
kriefukegtai 95A5DD4892E89779070DE6FDCF5D1861390619FE,17804.53008821676
CruelTroll 42E5E52C966FF7D08384728A7F9821A5FBA6B5C3,17798.798361688725
nostromo EA4366BCDCA6167B8CFF70E41D8CD1EE9968E445,17796.637208569628
king 4EDD79C85537928D6B778491BCB1D1EDAA20367B,17778.776386263387
Cuechan 9D8CD05E222737E7812AD214B7160AF1866A1026,17774.886578449903
Grexit 84AD1DB2153D953E67F6D88C3FB4099DFC8C8F9A,17769.941083805923
bebop AAA03044B42AD37D5C5592D6604A6D1B72F4B3BE,17759.79111531191
kleinbus 1CB6DB698C49965D3C75A09B8D9EBFDD0E3B5603,17750.527331442976
Harlock B81B38902BF026BF2591CA2D73B99CEEB03F0869,17747.981332703213
neurosuse 5B0DBAC2C854B8EB0E0DD39AD94B66F2FEDC4871,17725.099480151228
DFRI8 134B49D0212C89064F9778E5E8FD9E7BC346F3C9,17712.9938563327
las1 E3C80B91620F9B4352C403B2D692C09403DA2599,17703.607356647764
TaffyNao A9D6D98A8F5FF4379291AB142EEEF634FEC19416,17703.540012602392
crmh 7A6391CBDE6AFF119B18A1BF0EE7E92D9A41BB4E,17701.33884688091
nonanet00 1EFE84F9DBEE559CF41774F533622FFA44C0D985,17694.71195652174
HeeJin BE3B9024A0EBBE72FF212979FB695FC6117E1EF5,17692.35743541273
lebreton 7FF94320963B5CDAF9A072CE9BEE9B4F1F2B383C,17664.131379962193
neyaoz 3E3005A4B43FAFCE070FFE19D53076EC22EE0944,17634.15217391304
blueblazer 37DD9B67094AE76FD5E2154BE7264CC453EB63F8,17634.111216131067
Onions 5C96895227E42FD74B4B1445A9AE59BD9FF42879,17625.4286389414
nicotrack D568EAA2A7017AFCD3FBAD64111C92CB8FD3A418,17622.849716446122
Graph D5D495761788480D0990654F4C4B6E5BD1126A78,17617.40556080655
